# Retired NCBI GeneIDs for taxid 29159, from NCBI gene_history.
# Built by src/mappings/build_crosswalk.py v1.0.0 on 2026-08-27
# Studies analysed against an older annotation report these identifiers; each row
# records the authoritative NCBI replacement. Resolution through this table is
# labelled 'inferred', not 'exact', because it crosses an annotation version.
# 13601 further GeneIDs were discontinued with NO replacement and are
# deliberately absent, so that they stay 'unresolved'.
discontinued_gene_id	current_gene_id	discontinued_symbol	discontinue_date
109618959	105337194	LOC109618959	20200521
109618969	105321814	LOC109618969	20240702
109618974	105323709	LOC109618974	20200521
109618975	117689688	LOC109618975	20240702
109618977	109618485	LOC109618977	20240702
109618979	105318806	LOC109618979	20200521
109618985	105340558	LOC109618985	20240702
109618987	105344156	LOC109618987	20200521
109618990	105328460	LOC109618990	20240702
109619001	105330271	LOC109619001	20200521
109619005	105340137	LOC109619005	20200521
109619007	105325251	LOC109619007	20200521
109619009	105340096	LOC109619009	20200521
109619013	105324075	LOC109619013	20200521
109619015	105330440	LOC109619015	20200521
109619020	105328939	LOC109619020	20200521
109619022	117692152	LOC109619022	20240702
109619023	105334202	LOC109619023	20240702
109619041	117688246	LOC109619041	20240702
109619046	105337179	LOC109619046	20200521
109619060	105337627	LOC109619060	20240704
109619071	105327050	LOC109619071	20240702
109619073	105330850	LOC109619073	20200521
109619075	105319647	LOC109619075	20200521
109619076	105337787	LOC109619076	20200521
109619077	105327090	LOC109619077	20200521
109619087	109618319	LOC109619087	20200521
109619098	105331064	LOC109619098	20200521
109619101	105331077	LOC109619101	20200521
109619104	105348786	LOC109619104	20200521
109619108	105331179	LOC109619108	20200521
109619109	117692222	LOC109619109	20240702
109619111	117688059	LOC109619111	20240702
109619115	105333649	LOC109619115	20200521
109619117	109619118	LOC109619117	20200521
109619131	105331374	LOC109619131	20240702
109619132	117688209	LOC109619132	20240702
109619134	105317366	LOC109619134	20200521
109619135	109620762	LOC109619135	20200521
109619136	105337630	LOC109619136	20200521
109619144	105331470	LOC109619144	20200521
109619148	117684413	LOC109619148	20240702
109619153	109619834	LOC109619153	20200521
109619175	105331696	LOC109619175	20200521
109619184	105331780	LOC109619184	20200521
109619186	117688992	LOC109619186	20240702
109619189	105321945	LOC109619189	20200521
109619198	105347760	LOC109619198	20200521
109619213	117690268	LOC109619213	20240702
109619221	105323556	LOC109619221	20200521
109619232	105332164	LOC109619232	20240702
109619242	105327574	LOC109619242	20240702
109619245	117691956	LOC109619245	20240704
109619246	105329548	LOC109619246	20200521
109619253	117682983	LOC109619253	20240702
109619256	117685448	LOC109619256	20240702
109619266	105331686	LOC109619266	20200521
109619269	105332472	LOC109619269	20200521
109619270	105332467	LOC109619270	20200521
109619271	105332471	LOC109619271	20240702
109619272	105328726	LOC109619272	20200521
109619275	105334007	LOC109619275	20200521
109619278	105323479	LOC109619278	20200521
109619280	105332526	LOC109619280	20200521
109619284	105333083	LOC109619284	20200521
109619286	105332631	LOC109619286	20200521
109619292	117688004	LOC109619292	20240702
109619294	105332671	LOC109619294	20200521
109619299	105334904	LOC109619299	20240702
109619307	105342941	LOC109619307	20200521
109619310	105341346	LOC109619310	20200521
109619329	109619328	LOC109619329	20200521
109619333	105348571	LOC109619333	20200521
109619334	105332879	LOC109619334	20200521
109619343	105335245	LOC109619343	20200521
109619344	105335245	LOC109619344	20200521
109619348	117684823	LOC109619348	20240702
109619352	105323478	LOC109619352	20240702
109619358	105336090	LOC109619358	20200521
109619360	117687873	LOC109619360	20240702
109619367	117681243	LOC109619367	20240704
109619376	109619378	LOC109619376	20200521
109619377	105346079	LOC109619377	20200521
109619380	105330581	LOC109619380	20200521
109619382	105333217	LOC109619382	20200521
109619398	105333349	LOC109619398	20200521
109619411	105319880	LOC109619411	20200521
109619413	105338822	LOC109619413	20200521
109619414	109619407	LOC109619414	20200521
109619416	105333497	LOC109619416	20200521
109619417	105333515	LOC109619417	20200521
109619425	117692625	LOC109619425	20240702
109619427	105333607	LOC109619427	20200521
109619428	105324339	LOC109619428	20200521
109619430	105337967	LOC109619430	20240704
109619431	105343724	LOC109619431	20200521
109619432	105333638	LOC109619432	20200521
109619438	105333658	LOC109619438	20200521
109619443	105333716	LOC109619443	20200521
109619444	105346369	LOC109619444	20200521
109619455	105342507	LOC109619455	20200521
109619470	117687373	LOC109619470	20240702
109619471	105346374	LOC109619471	20200521
109619472	117681709	LOC109619472	20240702
109619477	105333893	LOC109619477	20200521
109619479	105341940	LOC109619479	20200521
109619480	117687479	LOC109619480	20240702
109619482	109618206	LOC109619482	20240704
109619483	105341940	LOC109619483	20240702
109619487	105339530	LOC109619487	20200521
109619496	105321945	LOC109619496	20200521
109619503	109620409	LOC109619503	20200521
109619506	105329701	LOC109619506	20200521
109619507	105324479	LOC109619507	20200521
109619511	105323998	LOC109619511	20200521
109619514	105329916	LOC109619514	20200521
109619516	105334192	LOC109619516	20240702
109619517	117685362	LOC109619517	20240702
109619525	105334290	LOC109619525	20240702
109619530	117686812	LOC109619530	20240702
109619539	105322015	LOC109619539	20200521
109619549	105334494	LOC109619549	20200521
109619557	105318641	LOC109619557	20200521
109619560	105329383	LOC109619560	20200521
109619564	105345749	LOC109619564	20200521
109619570	105334632	LOC109619570	20200521
109619573	105334632	LOC109619573	20200521
109619577	105331264	LOC109619577	20200521
109619580	105334697	LOC109619580	20200521
109619582	105334699	LOC109619582	20200521
109619586	105334743	LOC109619586	20200521
109619587	105334726	LOC109619587	20200521
109619588	105348435	LOC109619588	20200521
109619589	109619593	LOC109619589	20200521
109619592	105346779	LOC109619592	20200521
109619608	105326374	LOC109619608	20200521
109619619	105340770	LOC109619619	20200521
109619624	117692425	LOC109619624	20240702
109619625	105348832	LOC109619625	20240704
109619627	105335135	LOC109619627	20200521
109619631	105348367	LOC109619631	20200521
109619635	105335195	LOC109619635	20200521
109619640	105335822	LOC109619640	20200521
109619644	105335249	LOC109619644	20200521
109619648	105335335	LOC109619648	20200521
109619657	105317291	LOC109619657	20200521
109619658	105334444	LOC109619658	20240702
109619668	105330405	LOC109619668	20200521
109619674	105335511	LOC109619674	20200521
109619675	105340249	LOC109619675	20200521
109619684	105333781	LOC109619684	20200521
109619687	105347403	LOC109619687	20240704
109619695	105335736	LOC109619695	20200521
109619697	105335708	LOC109619697	20200521
109619701	105337255	LOC109619701	20200521
109619710	117685091	LOC109619710	20240702
109619713	105335871	LOC109619713	20200521
109619717	105335931	LOC109619717	20200521
109619719	105324501	LOC109619719	20200521
109619722	105320897	LOC109619722	20200521
109619723	105330581	LOC109619723	20240702
109619727	105332273	LOC109619727	20200521
109619729	105336134	LOC109619729	20200521
109619730	105336091	LOC109619730	20200521
109619733	109621053	LOC109619733	20200521
109619740	105330851	LOC109619740	20200521
109619742	117681170	LOC109619742	20240702
109619744	105325915	LOC109619744	20200521
109619758	117690443	LOC109619758	20240702
109619763	105336341	LOC109619763	20240702
109619764	105339589	LOC109619764	20200521
109619770	105336404	LOC109619770	20240702
109619772	105336435	LOC109619772	20240704
109619780	105336559	LOC109619780	20200521
109619783	109618882	LOC109619783	20200521
109619786	105336594	LOC109619786	20200521
109619789	105347299	LOC109619789	20200521
109619790	117684708	LOC109619790	20240702
109619793	117683854	LOC109619793	20240702
109619799	105338256	LOC109619799	20200521
109619802	105323693	LOC109619802	20200521
109619819	105336909	LOC109619819	20200521
109619820	117691744	LOC109619820	20240702
109619827	105327612	LOC109619827	20200521
109619832	109618204	LOC109619832	20200521
109619833	105346079	LOC109619833	20200521
109619843	105330144	LOC109619843	20200521
109619847	117685428	LOC109619847	20240702
109619856	105337090	LOC109619856	20200521
109619859	117680549	LOC109619859	20240702
109619867	105323164	LOC109619867	20240704
109619869	105325939	LOC109619869	20240702
109619873	105331275	LOC109619873	20200521
109619876	105337334	LOC109619876	20200521
109619886	105337402	LOC109619886	20240702
109619888	105337412	LOC109619888	20200521
109619896	105342707	LOC109619896	20200521
109619897	105331306	LOC109619897	20200521
109619898	105339074	LOC109619898	20200521
109619905	105337548	LOC109619905	20200521
109619908	105337583	LOC109619908	20200521
109619909	105318330	LOC109619909	20200521
109619913	105320761	LOC109619913	20200521
109619919	117681792	LOC109619919	20240702
109619920	117685254	LOC109619920	20240702
109619928	105337680	LOC109619928	20240702
109619930	117687443	LOC109619930	20240702
109619933	105338096	LOC109619933	20200521
109619942	105343226	LOC109619942	20200521
109619954	109619069	LOC109619954	20240702
109619964	105336818	LOC109619964	20200521
109619967	105338164	LOC109619967	20200521
109619968	105338191	LOC109619968	20200521
109619969	105337945	LOC109619969	20200521
109619978	105339562	LOC109619978	20240702
109619980	105343555	LOC109619980	20200521
109619981	105338191	LOC109619981	20200521
109619986	105340957	LOC109619986	20200521
109620006	105338315	LOC109620006	20240702
109620007	109619072	LOC109620007	20240702
109620008	105336389	LOC109620008	20240704
109620009	105342642	LOC109620009	20240702
109620017	105330296	LOC109620017	20200521
109620021	105334699	LOC109620021	20200521
109620023	105320282	LOC109620023	20200521
109620032	105336219	LOC109620032	20200521
109620038	105329230	LOC109620038	20240702
109620053	117689015	LOC109620053	20240702
109620057	105338736	LOC109620057	20240702
109620071	105338895	LOC109620071	20200521
109620085	117691114	LOC109620085	20240702
109620087	105339147	LOC109620087	20200521
109620093	105339058	LOC109620093	20200521
109620095	105330862	LOC109620095	20200521
109620096	105339058	LOC109620096	20200521
109620097	105330862	LOC109620097	20200521
109620117	105338247	LOC109620117	20200521
109620123	105346675	LOC109620123	20200521
109620125	105339322	LOC109620125	20200521
109620130	105320092	LOC109620130	20200521
109620133	105340978	LOC109620133	20200521
109620135	105339510	LOC109620135	20200521
109620146	105333792	LOC109620146	20200521
109620148	117687516	LOC109620148	20240702
109620150	105339578	LOC109620150	20200521
109620153	105339596	LOC109620153	20200521
109620159	105326872	LOC109620159	20200521
109620173	105348385	LOC109620173	20240702
109620175	109618351	LOC109620175	20200521
109620177	109619606	LOC109620177	20200521
109620178	105340049	LOC109620178	20200521
109620181	117685644	LOC109620181	20240702
109620184	117685615	LOC109620184	20240702
109620185	105346334	LOC109620185	20200521
109620196	105340042	LOC109620196	20200521
109620200	105345390	LOC109620200	20200521
109620201	105317252	LOC109620201	20200521
109620206	109620476	LOC109620206	20240702
109620216	105348873	LOC109620216	20200521
109620218	105317886	LOC109620218	20200521
109620227	105340247	LOC109620227	20200521
109620237	105333226	LOC109620237	20240702
109620249	105340396	LOC109620249	20200521
109620255	105346918	LOC109620255	20200521
109620257	105340446	LOC109620257	20200521
109620267	105323149	LOC109620267	20240702
109620268	105340578	LOC109620268	20200521
109620270	117686818	LOC109620270	20240702
109620281	105338180	LOC109620281	20200521
109620282	105329255	LOC109620282	20200521
109620288	109617258	LOC109620288	20200521
109620299	105340795	LOC109620299	20200521
109620300	105341195	LOC109620300	20200521
109620312	117691985	LOC109620312	20240702
109620320	105320679	LOC109620320	20200521
109620323	105340182	LOC109620323	20200521
109620325	105341036	LOC109620325	20200521
109620327	105329444	LOC109620327	20200521
109620339	105341159	LOC109620339	20200521
109620341	105332837	LOC109620341	20200521
109620346	105327716	LOC109620346	20200521
109620359	105341387	LOC109620359	20200521
109620380	105320940	LOC109620380	20200521
109620384	105330100	LOC109620384	20200521
109620390	105324357	LOC109620390	20200521
109620397	117687124	LOC109620397	20240702
109620401	117680690	LOC109620401	20240702
109620406	105325407	LOC109620406	20200521
109620410	109620450	LOC109620410	20240702
109620414	105346819	LOC109620414	20240702
109620415	117689108	LOC109620415	20240702
109620417	105342009	LOC109620417	20200521
109620419	105342009	LOC109620419	20200521
109620422	105342362	LOC109620422	20200521
109620426	105318000	LOC109620426	20240704
109620437	109620438	LOC109620437	20200521
109620439	105342181	LOC109620439	20200521
109620444	105342232	LOC109620444	20200521
109620445	105342232	LOC109620445	20200521
109620451	117688686	LOC109620451	20240702
109620454	105342301	LOC109620454	20200521
109620463	105342368	LOC109620463	20200521
109620464	117685503	LOC109620464	20240704
109620470	105347339	LOC109620470	20200521
109620473	105335566	LOC109620473	20240702
109620481	105342516	LOC109620481	20200521
109620482	117685166	LOC109620482	20240702
109620493	109620492	LOC109620493	20200521
109620495	105348103	LOC109620495	20200521
109620496	105326836	LOC109620496	20200521
109620498	105319642	LOC109620498	20200521
109620499	105327476	LOC109620499	20200521
109620508	105342825	LOC109620508	20200521
109620511	105342715	LOC109620511	20200521
109620512	105342717	LOC109620512	20200521
109620513	105342959	LOC109620513	20200521
109620518	105327377	LOC109620518	20240702
109620524	105342799	LOC109620524	20200521
109620529	105338770	LOC109620529	20200521
109620532	117683604	LOC109620532	20240702
109620535	105342845	LOC109620535	20200521
109620545	105342942	LOC109620545	20200521
109620548	105347991	LOC109620548	20200521
109620549	105347991	LOC109620549	20200521
109620572	105339970	LOC109620572	20200521
109620573	105332723	LOC109620573	20200521
109620582	105317264	LOC109620582	20200521
109620587	117692407	LOC109620587	20240702
109620590	105336583	LOC109620590	20240702
109620595	117685967	LOC109620595	20240702
109620606	105343424	LOC109620606	20200521
109620607	105343424	LOC109620607	20200521
109620610	105318219	LOC109620610	20200521
109620616	105338479	LOC109620616	20200521
109620627	109618161	LOC109620627	20240702
109620639	105329839	LOC109620639	20200521
109620644	105343682	LOC109620644	20200521
109620658	105343730	LOC109620658	20200521
109620660	109619119	LOC109620660	20200521
109620667	105320940	LOC109620667	20200521
109620668	105327838	LOC109620668	20240702
109620675	109620358	LOC109620675	20240702
109620676	117684858	LOC109620676	20240702
109620678	105336574	LOC109620678	20200521
109620680	105342758	LOC109620680	20200521
109620681	105318011	LOC109620681	20200521
109620683	105347703	LOC109620683	20200521
